frame,frame_id,node,text,font_size,contrast,finding_ids,review,url
MindLeverX — About / Mobile,14:701,I14:768;13:453,A proposed evidence-led Generative Engine Optimization review concept.,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-768;13-453
MindLeverX — About / Mobile,14:701,I14:768;13:455,Home,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-768;13-455
MindLeverX — About / Mobile,14:701,I14:768;13:456,Method,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-768;13-456
MindLeverX — About / Mobile,14:701,I14:768;13:457,What is GEO,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-768;13-457
MindLeverX — About / Mobile,14:701,I14:768;13:458,Example Report,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-768;13-458
MindLeverX — About / Mobile,14:701,I14:768;13:459,About,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-768;13-459
MindLeverX — About / Mobile,14:701,I14:768;13:460,Availability,14,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-768;13-460
MindLeverX — About / Mobile,14:701,I14:768;13:462,"DESIGN CONCEPT · SEP 2026 — Offer, pricing, timing, collection, delivery, and availability remain subject to owner decisions.",14,10.87,D12,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-768;13-462
MindLeverX — Availability / Mobile,14:785,14:787,9:41,14,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-787
MindLeverX — Availability / Mobile,14:785,I14:795;13:334,MIND LEVER X,16,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-795;13-334
MindLeverX — Availability / Mobile,14:785,I14:795;13:336,MENU,12,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-795;13-336
MindLeverX — Availability / Mobile,14:785,14:805,OPERATIONAL BOUNDARY STATUS,12,6.17,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-805
MindLeverX — Availability / Mobile,14:785,14:806,New public audit requests and subscriptions are not currently open.,32,16.615,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-806
MindLeverX — Availability / Mobile,14:785,14:807,No public contact mailbox is configured.,18,9.989,D12,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-807
MindLeverX — Availability / Mobile,14:785,14:808,"The MindLeverX concept, offer, and operating workflows are still being defined. No active system for public intake is currently active or planned on a specific timeline.",14,9.989,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-808
MindLeverX — Availability / Mobile,14:785,14:811,ACTIVE RESOURCES,12,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-811
MindLeverX — Availability / Mobile,14:785,14:812,What you can explore now,23,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-812
MindLeverX — Availability / Mobile,14:785,I14:814;3:10,01 / METHOD,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-814;3-10
MindLeverX — Availability / Mobile,14:785,I14:814;3:11,Proposed Method,23,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-814;3-11
MindLeverX — Availability / Mobile,14:785,I14:814;3:12,Walk through the proposed seven-step evidence lifecycle and core observational boundaries.,18,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-814;3-12
MindLeverX — Availability / Mobile,14:785,I14:818;3:10,02 / GEO EDUCATION,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-818;3-10
MindLeverX — Availability / Mobile,14:785,I14:818;3:11,What is GEO,23,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-818;3-11
MindLeverX — Availability / Mobile,14:785,I14:818;3:12,Plain-language foundational educational concepts on Generative Engine Optimization models.,18,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-818;3-12
MindLeverX — Availability / Mobile,14:785,I14:822;3:10,03 / FICTIONAL DEMO,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-822;3-10
MindLeverX — Availability / Mobile,14:785,I14:822;3:11,Illustrative Report,23,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-822;3-11
MindLeverX — Availability / Mobile,14:785,I14:822;3:12,"A non-empirical, purely fictional visual demonstration of a proposed client report pattern.",18,9.742,D12,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-822;3-12
MindLeverX — Availability / Mobile,14:785,I14:826;3:10,04 / BOUNDARIES,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-826;3-10
MindLeverX — Availability / Mobile,14:785,I14:826;3:11,Research / Evidence,23,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-826;3-11
MindLeverX — Availability / Mobile,14:785,I14:826;3:12,"Source types, scope, limitations, and planned evidence distinctions.",18,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-826;3-12
MindLeverX — Availability / Mobile,14:785,14:832,FUTURE PIPELINE,12,6.714,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-832
MindLeverX — Availability / Mobile,14:785,14:833,Still under consideration,23,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-833
MindLeverX — Availability / Mobile,14:785,I14:835;3:10,PLANNED / NOT LIVE,12,5.555,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-835;3-10
MindLeverX — Availability / Mobile,14:785,I14:835;3:11,Qualified Evidence Collection,23,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-835;3-11
MindLeverX — Availability / Mobile,14:785,I14:835;3:12,Empirical snapshots of search systems with verified parameters.,18,8.995,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-835;3-12
MindLeverX — Availability / Mobile,14:785,I14:839;3:10,PLANNED / NOT LIVE,12,5.555,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-839;3-10
MindLeverX — Availability / Mobile,14:785,I14:839;3:11,Paid Workflow,23,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-839;3-11
MindLeverX — Availability / Mobile,14:785,I14:839;3:12,"Safe billing structures, clear contract scopes, and refund boundaries.",18,8.995,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-839;3-12
MindLeverX — Availability / Mobile,14:785,I14:843;3:10,PLANNED / NOT LIVE,12,5.555,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-843;3-10
MindLeverX — Availability / Mobile,14:785,I14:843;3:11,Private Report Delivery,23,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-843;3-11
MindLeverX — Availability / Mobile,14:785,I14:843;3:12,Secure evidence delivery and permanent capture records.,18,8.995,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-843;3-12
MindLeverX — Availability / Mobile,14:785,I14:847;3:10,UNDECIDED / NOT LIVE,12,5.555,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-847;3-10
MindLeverX — Availability / Mobile,14:785,I14:847;3:11,Recurring Review Cadence,23,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-847;3-11
MindLeverX — Availability / Mobile,14:785,I14:847;3:12,No recurring review or monitoring service currently operates.,18,8.995,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-847;3-12
MindLeverX — Availability / Mobile,14:785,14:853,"Note: Exact target buyer segments, core offerings, price boundaries, timelines, and final operating models remain entirely owner decisions and are not finalized.",14,10.87,D12,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-853
MindLeverX — Availability / Mobile,14:785,I14:854;3:8,Explore the Method  →,14,7.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-854;3-8
MindLeverX — Availability / Mobile,14:785,I14:856;13:452,MindLeverX.,22,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-856;13-452
MindLeverX — Availability / Mobile,14:785,I14:856;13:453,A proposed evidence-led Generative Engine Optimization review concept.,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-856;13-453
MindLeverX — Availability / Mobile,14:785,I14:856;13:455,Home,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-856;13-455
MindLeverX — Availability / Mobile,14:785,I14:856;13:456,Method,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-856;13-456
MindLeverX — Availability / Mobile,14:785,I14:856;13:457,What is GEO,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-856;13-457
MindLeverX — Availability / Mobile,14:785,I14:856;13:458,Example Report,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-856;13-458
MindLeverX — Availability / Mobile,14:785,I14:856;13:459,About,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-856;13-459
MindLeverX — Availability / Mobile,14:785,I14:856;13:460,Availability,14,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-856;13-460
MindLeverX — Availability / Mobile,14:785,I14:856;13:462,"DESIGN CONCEPT · SEP 2026 — Offer, pricing, timing, collection, delivery, and availability remain subject to owner decisions.",14,10.87,D12,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-856;13-462
MindLeverX — Mobile Menu Open,14:873,14:875,9:41,14,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-875
MindLeverX — Mobile Menu Open,14:873,I14:883;13:334,MIND LEVER X,16,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-883;13-334
MindLeverX — Mobile Menu Open,14:873,I14:883;13:336,CLOSE [1],12,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-883;13-336
MindLeverX — Mobile Menu Open,14:873,14:894,MENU OPEN · HOME EXAMPLE,12,8.018,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-894
MindLeverX — Mobile Menu Open,14:873,14:895,Prototype links only. Production menu must trap focus and make background content inert.,14,8.995,D10,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-895
MindLeverX — Mobile Menu Open,14:873,14:900,Home,18,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-900
MindLeverX — Mobile Menu Open,14:873,14:902,HOME EXAMPLE,12,6.017,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-902
MindLeverX — Mobile Menu Open,14:873,14:904,TAB 2,10,8.018,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-904
MindLeverX — Mobile Menu Open,14:873,14:907,Method,18,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-907
MindLeverX — Mobile Menu Open,14:873,14:910,TAB 3,10,8.018,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-910
MindLeverX — Mobile Menu Open,14:873,14:913,What is GEO,18,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-913
MindLeverX — Mobile Menu Open,14:873,14:916,TAB 4,10,8.018,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-916
MindLeverX — Mobile Menu Open,14:873,14:919,Research / Evidence,18,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-919
MindLeverX — Mobile Menu Open,14:873,14:922,TAB 5,10,8.018,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-922
MindLeverX — Mobile Menu Open,14:873,14:925,Illustrative Report,18,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-925
MindLeverX — Mobile Menu Open,14:873,14:928,TAB 6,10,8.018,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-928
MindLeverX — Mobile Menu Open,14:873,14:931,About,18,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-931
MindLeverX — Mobile Menu Open,14:873,14:934,TAB 7,10,8.018,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-934
MindLeverX — Mobile Menu Open,14:873,14:937,Availability,18,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-937
MindLeverX — Mobile Menu Open,14:873,14:940,TAB 8,10,8.018,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-940
MindLeverX — Mobile Menu Open,14:873,14:942,SPECIFICATION · KEYBOARD & A11Y BEHAVIOR,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-942
MindLeverX — Mobile Menu Open,14:873,14:943,• Focus starts automatically on the Close button [Tab 1] when opened.,14,9.742,D10,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-943
MindLeverX — Mobile Menu Open,14:873,14:944,• Tab sequence flows linearly down destinations [Tab 2 to 8].,14,9.742,D10,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-944
MindLeverX — Mobile Menu Open,14:873,14:945,"• Escape key immediately triggers close behavior, returning focus back to the parent Menu trigger button.",14,9.742,D10,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-945
MindLeverX — Mobile Menu Open,14:873,I14:946;13:452,MindLeverX.,22,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-946;13-452
MindLeverX — Mobile Menu Open,14:873,I14:946;13:453,A proposed evidence-led Generative Engine Optimization review concept.,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-946;13-453
MindLeverX — Mobile Menu Open,14:873,I14:946;13:455,Home,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-946;13-455
MindLeverX — Mobile Menu Open,14:873,I14:946;13:456,Method,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-946;13-456
MindLeverX — Mobile Menu Open,14:873,I14:946;13:457,What is GEO,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-946;13-457
MindLeverX — Mobile Menu Open,14:873,I14:946;13:458,Example Report,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-946;13-458
MindLeverX — Mobile Menu Open,14:873,I14:946;13:459,About,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-946;13-459
MindLeverX — Mobile Menu Open,14:873,I14:946;13:460,Availability,14,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-946;13-460
MindLeverX — Mobile Menu Open,14:873,I14:946;13:462,"DESIGN CONCEPT · SEP 2026 — Offer, pricing, timing, collection, delivery, and availability remain subject to owner decisions.",14,10.87,D12,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-946;13-462
Desktop · 1440,2:26,3:17,MindLeverX.,23,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-17
Desktop · 1440,2:26,3:19,What is GEO?,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-19
Desktop · 1440,2:26,3:20,The audit,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-20
Desktop · 1440,2:26,3:21,How it works,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-21
Desktop · 1440,2:26,3:22,FAQs,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-22
Desktop · 1440,2:26,9:45,MIND LEVER X,20,4.138,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=9-45
Desktop · 1440,2:26,3:26,AI VISIBILITY FOR BUSINESSES,12,4.138,D02,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-26
Desktop · 1440,2:26,3:27,"Be found in the
new era of search.",82,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-27
Desktop · 1440,2:26,3:28,"When buyers ask AI for recommendations, will your business be part of the answer? Understand where you stand-and what to improve next.",18,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-28
Desktop · 1440,2:26,I3:29;3:8,Check audit availability →,14,4.571,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-29;3-8
Desktop · 1440,2:26,3:31,Explore the audit ↓,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-31
Desktop · 1440,2:26,3:33,YOUR AI VISIBILITY BRIEF,12,3.709,D02,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-33
Desktop · 1440,2:26,3:34,"Answers. Evidence.
A clearer next step.",23,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-34
Desktop · 1440,2:26,3:36,01,12,3.709,D02,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-36
Desktop · 1440,2:26,3:37,Where your business appears,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-37
Desktop · 1440,2:26,3:40,02,12,3.709,D02,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-40
Desktop · 1440,2:26,3:41,What the answers cite,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-41
Desktop · 1440,2:26,3:44,03,12,3.709,D02,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-44
Desktop · 1440,2:26,3:45,What deserves attention,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-45
Desktop · 1440,2:26,3:47,Report structure preview · no measured results shown,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-47
Desktop · 1440,2:26,3:49,Clear questions,23,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-49
Desktop · 1440,2:26,3:50,Traceable evidence,23,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-50
Desktop · 1440,2:26,3:51,Practical next steps,23,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-51
Desktop · 1440,2:26,3:53,UNDERSTAND THE SHIFT,12,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-53
Desktop · 1440,2:26,3:55,What is GEO?,48,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-55
Desktop · 1440,2:26,3:57,Generative engine optimization is the work of improving how clearly your business can be found and understood in AI-generated answers.,18,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-57
Desktop · 1440,2:26,3:58,ChatGPT. Claude. Perplexity. Gemini. The list keeps growing. MindLeverX is building an evidence-led way to understand that changing landscape and prioritize useful improvements.,18,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-58
Desktop · 1440,2:26,3:59,Each audit should name the services and questions measured. Coverage is agreed before collection; inclusion is never guaranteed.,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-59
Desktop · 1440,2:26,3:61,FROM VISIBILITY TO ACTION,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-61
Desktop · 1440,2:26,3:62,"Know where you stand.
Know what to work on.",48,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-62
Desktop · 1440,2:26,I3:64;3:10,01 / OBSERVE,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-64;3-10
Desktop · 1440,2:26,I3:64;3:11,AI answer visibility,23,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-64;3-11
Desktop · 1440,2:26,I3:64;3:12,Review where and how your business appears in answers to agreed buyer questions.,18,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-64;3-12
Desktop · 1440,2:26,I3:68;3:10,02 / TRACE,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-68;3-10
Desktop · 1440,2:26,I3:68;3:11,Sources & citations,23,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-68;3-11
Desktop · 1440,2:26,I3:68;3:12,"Inspect the pages and sources behind the answers, with evidence you can revisit.",18,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-68;3-12
Desktop · 1440,2:26,I3:72;3:10,03 / REVIEW,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-72;3-10
Desktop · 1440,2:26,I3:72;3:11,Website readiness,23,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-72;3-11
Desktop · 1440,2:26,I3:72;3:12,Review content and technical foundations separately from measured AI answers.,18,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I3-72;3-12
Desktop · 1440,2:26,3:77,A REPORT YOU CAN USE,12,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-77
Desktop · 1440,2:26,3:80,"Less guesswork.
More useful evidence.",48,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=3-80
