frame,node,parent,type,name,geometry,layout,bindings,reactions,review_scope
14:403,14:471,14:470,TEXT,Research / Evidence (Concept Page),"[64, 16, 214, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
14:403,14:472,14:403,INSTANCE,Footer / Mobile,"[0, 3794, 390, 557]","[""VERTICAL"", ""FIXED"", ""FIXED"", ""NO_WRAP"", 48, 24, 48, 24, 32, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}, ""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
14:403,I14:472;13:451,14:472,FRAME,Frame,"[24, 48, 342, 86]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 12, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
14:403,I14:472;13:452,I14:472;13:451,TEXT,MindLeverX.,"[0, 0, 135, 30]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
14:403,I14:472;13:453,I14:472;13:451,TEXT,A proposed evidence-led Generative Engine Optimization review concept.,"[0, 42, 342, 44]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
14:403,I14:472;13:454,14:472,FRAME,Frame,"[24, 166, 342, 212]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
14:403,I14:472;13:455,I14:472;13:454,TEXT,Home,"[0, 0, 39, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}","[{""action"": {""type"": ""NODE"", ""destinationId"": ""13:322"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""13:322"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
14:403,I14:472;13:456,I14:472;13:454,TEXT,Method,"[0, 38, 51, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}","[{""action"": {""type"": ""NODE"", ""destinationId"": ""14:266"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""14:266"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
14:403,I14:472;13:457,I14:472;13:454,TEXT,What is GEO,"[0, 76, 82, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}","[{""action"": {""type"": ""NODE"", ""destinationId"": ""14:403"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""14:403"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
14:403,I14:472;13:458,I14:472;13:454,TEXT,Example Report,"[0, 114, 103, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}","[{""action"": {""type"": ""NODE"", ""destinationId"": ""14:489"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""14:489"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
14:403,I14:472;13:459,I14:472;13:454,TEXT,About,"[0, 152, 40, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}","[{""action"": {""type"": ""NODE"", ""destinationId"": ""14:701"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""14:701"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
14:403,I14:472;13:460,I14:472;13:454,TEXT,Availability,"[0, 190, 70, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}","[{""action"": {""type"": ""NODE"", ""destinationId"": ""14:785"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""14:785"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
14:403,I14:472;13:461,14:472,RECTANGLE,Rectangle,"[24, 410, 342, 1]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
14:403,I14:472;13:462,14:472,TEXT,"DESIGN CONCEPT · SEP 2026 — Offer, pricing, timing, collection, delivery, and availability remain subject to owner decisions.","[24, 443, 342, 66]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
14:403,14:485,14:403,FRAME,Home Indicator Bar,"[0, 4351, 390, 33]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 20, 0, 8, 0, 0, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
14:403,14:486,14:485,RECTANGLE,Rectangle,"[125, 20, 140, 5]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:43,0:1,FRAME,site-plan,"[3140, 876, 1440, 2445]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 64, 80, 96, 80, 48, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:3""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:44,13:43,FRAME,Frame,"[80, 64, 1280, 198]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:45,13:44,FRAME,Frame,"[0, 0, 1280, 47]","[""HORIZONTAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 0, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:46,13:45,FRAME,Frame,"[0, 0, 172, 47]","[""HORIZONTAL"", ""HUG"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:47,13:46,FRAME,Frame,"[0, 3.5, 40, 40]","[""HORIZONTAL"", ""FIXED"", ""FIXED"", ""NO_WRAP"", 0, 0, 0, 0, 0, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:4""}], ""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:48,13:47,TEXT,X,"[12.5, 5, 15, 30]",null,null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:49,13:46,FRAME,Frame,"[56, 0, 116, 47]","[""VERTICAL"", ""HUG"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 4, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:50,13:49,TEXT,MindLeverX,"[0, 0, 116, 27]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:51,13:49,TEXT,PLANNING ARTIFACT,"[0, 31, 115, 16]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:52,13:45,FRAME,Frame,"[1180, 12.5, 100, 22]","[""HORIZONTAL"", ""HUG"", ""HUG"", ""NO_WRAP"", 4, 10, 4, 10, 0, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:53,13:52,TEXT,Review Draft,"[10, 4, 80, 14]",null,null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:54,13:44,FRAME,Frame,"[0, 71, 1280, 127]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 12, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:55,13:54,TEXT,Site Structure & Content Architecture,"[0, 0, 1280, 57]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:56,13:54,TEXT,"A structured plan for the proposed MindLeverX website concept. This mapping defines the site flow, sitemap hierarchy, and section intent, ensuring all content aligns with absolute truthfulness guidelines and product capabilities.","[0, 69, 1280, 58]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:57,13:43,LINE,Line,"[80, 310, 1280, 0]",null,"{""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:58,13:43,FRAME,Frame,"[80, 358, 1280, 671]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 32, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:59,13:58,FRAME,Frame,"[0, 0, 1280, 87]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 8, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:60,13:59,TEXT,Section 1,"[0, 0, 1280, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:9""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:61,13:59,TEXT,Proposed Sitemap (Navigation Structure),"[0, 26, 1280, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:62,13:59,TEXT,Our recommended structure emphasizes high-scannability and strict honesty regarding availability.,"[0, 65, 1280, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:63,13:58,FRAME,Frame,"[0, 119, 1280, 552]","[""HORIZONTAL"", ""FILL"", ""HUG"", ""WRAP"", 0, 0, 0, 0, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:64,13:63,INSTANCE,Card / Audit area,"[0, 0, 400, 263]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 32, 32, 32, 32, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:4""}], ""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:64;3:10,13:64,TEXT,Index,"[33, 33, 334, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:64;3:11,13:64,TEXT,Title,"[33, 67, 334, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:64;3:12,13:64,TEXT,Body,"[33, 114, 334, 116]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:68,13:63,INSTANCE,Card / Audit area,"[424, 0, 400, 263]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 32, 32, 32, 32, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:4""}], ""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:68;3:10,13:68,TEXT,Index,"[33, 33, 334, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:68;3:11,13:68,TEXT,Title,"[33, 67, 334, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:68;3:12,13:68,TEXT,Body,"[33, 114, 334, 116]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:72,13:63,INSTANCE,Card / Audit area,"[848, 0, 400, 263]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 32, 32, 32, 32, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:4""}], ""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:72;3:10,13:72,TEXT,Index,"[33, 33, 334, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:72;3:11,13:72,TEXT,Title,"[33, 67, 334, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:72;3:12,13:72,TEXT,Body,"[33, 114, 334, 116]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:76,13:63,INSTANCE,Card / Audit area,"[0, 287, 400, 263]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 32, 32, 32, 32, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:4""}], ""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:76;3:10,13:76,TEXT,Index,"[33, 33, 334, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:76;3:11,13:76,TEXT,Title,"[33, 67, 334, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:76;3:12,13:76,TEXT,Body,"[33, 114, 334, 116]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:80,13:63,INSTANCE,Card / Audit area,"[424, 287, 400, 263]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 32, 32, 32, 32, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:4""}], ""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:80;3:10,13:80,TEXT,Index,"[33, 33, 334, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:80;3:11,13:80,TEXT,Title,"[33, 67, 334, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,I13:80;3:12,13:80,TEXT,Body,"[33, 114, 334, 116]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:84,13:63,FRAME,Frame,"[848, 287, 400, 265]","[""VERTICAL"", ""FIXED"", ""FILL"", ""NO_WRAP"", 32, 32, 32, 32, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:4""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:85,13:84,FRAME,Frame,"[32, 32, 336, 22]","[""HORIZONTAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 0, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:86,13:85,TEXT,06 / DIRECTIVE,"[0, 2, 88, 18]",null,null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:87,13:85,FRAME,Frame,"[265, 0, 71, 22]","[""HORIZONTAL"", ""HUG"", ""HUG"", ""NO_WRAP"", 4, 10, 4, 10, 0, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:88,13:87,TEXT,Inactive,"[10, 4, 51, 14]",null,null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:89,13:84,TEXT,Availability,"[32, 70, 122, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:90,13:84,TEXT,Truthful landing page explaining that audits are not currently booking or open for immediate sign-ups. No checkout or booking forms.,"[32, 117, 336, 116]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:91,13:43,LINE,Line,"[80, 1077, 1280, 0]",null,"{""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:92,13:43,FRAME,Frame,"[80, 1125, 1280, 1050]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 32, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:93,13:92,FRAME,Frame,"[0, 0, 1280, 87]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 8, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:43,13:94,13:93,TEXT,Section 2,"[0, 0, 1280, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:9""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:95,13:93,TEXT,Homepage Section Order & Intent,"[0, 26, 1280, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:96,13:93,TEXT,"Detailed step-by-step layout of the homepage modules, specifying primary CTAs and underlying editorial rationale.","[0, 65, 1280, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:97,13:92,FRAME,Frame,"[0, 119, 1280, 931]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 0, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:4""}], ""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:98,13:97,FRAME,Frame,"[0, 0, 1280, 67]","[""HORIZONTAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 24, 24, 24, 24, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:5""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:99,13:98,TEXT,Row,"[24, 24, 48, 19]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:100,13:98,TEXT,Section,"[96, 24, 200, 19]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:101,13:98,TEXT,Purpose & Rationale,"[320, 24, 652, 19]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:102,13:98,TEXT,Proposed Action / CTA,"[996, 24, 260, 19]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:103,13:97,FRAME,Frame,"[0, 67, 1280, 102]","[""HORIZONTAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 24, 24, 24, 24, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:104,13:103,TEXT,01,"[24, 40, 48, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:105,13:103,TEXT,Hero Section,"[96, 35.5, 200, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:43,13:106,13:103,TEXT,Explain the offer clearly: MindLeverX reviews search-readiness versus actual observed answers. Focus on ChatGPT observations of what buyers ask.,"[320, 29, 652, 44]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
