source_id,title,url,record_statuses,recorded_check_dates,latest_retrieval_scope,hands_on_scope
REF-4e95d1cc9d23,Website Redesign Kickoff,https://app.notion.com/p/39a792ca0888803f9581dd0b8a48e549?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-5ba588fa07f4,🧾 Change log,https://app.notion.com/p/3bf792ca088881d598acf453f743d399?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-106ad97a1880,🔄 Cycle 2026-08-05 – Dry-Run Harness,https://app.notion.com/p/3b3792ca08888144ac07e77d96392a68?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-409b214e7b64,🛑 Cycle 2026-08-05 – Brake Tests,https://app.notion.com/p/3b3792ca088881d79f2aed3119c67a15?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-52de7c5a5405,🪦 CANCELED — MindLever Foundry,https://app.notion.com/p/3b2792ca088881c6ac5cec80baf17998?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-ac39d7917b88,📘 Foundry Governance Playbook,https://app.notion.com/p/3b2792ca088881488e15df03248b69ac?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-7768abdbba1d,📜 Foundry Governance Charter,https://app.notion.com/p/3b2792ca088881519d65c42e1b758d25?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-83ccbddf7043,Polish 03-foundry-brief (full Craft Brief + UI/A11y),https://app.notion.com/p/3b2792ca08888101ad98dd643f4d18c4?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-e99e1c27b77b,🧭 Foundry Onboarding,https://app.notion.com/p/3b2792ca088881f49197c3225247c763?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-52764b084adf,Use auto layout with CSS Flexbox in mind,https://help.figma.com/hc/en-us/articles/42031586813719-Use-auto-layout-with-CSS-Flexbox-in-mind,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-7dce6b7bbaa4,Hide or minimize the UI,https://help.figma.com/hc/en-us/articles/41414918021271-Hide-or-minimize-the-UI,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-fd450d38c48c,Export animations from Figma,https://help.figma.com/hc/en-us/articles/41307983648407-Export-animations-from-Figma,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-0fafa9c06d75,Turn coded screens into editable design layers,https://help.figma.com/hc/en-us/articles/40826832449303-Turn-coded-screens-into-editable-design-layers,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-cb57e297b53e,Check designs in Figma,https://help.figma.com/hc/en-us/articles/39592284074263-Check-designs-in-Figma,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-f376a9756e9c,See viewer history for your files,https://help.figma.com/hc/en-us/articles/29638316371479-See-viewer-history-for-your-files,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-82a7d9092076,Layers 101: Get started with layers,https://help.figma.com/hc/en-us/articles/26584819173271-Layers-101-Get-started-with-layers,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-7f01f4db16da,Present prototypes offline,https://help.figma.com/hc/en-us/articles/26463081577367-Present-prototypes-offline,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-2e33531b16ad,Get started with Apple's UI kit,https://help.figma.com/hc/en-us/articles/24037833895831-Get-started-with-Apple-s-UI-kit,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-03a0d0b1cbad,Start designing with UI kits,https://help.figma.com/hc/en-us/articles/24037724065943-Start-designing-with-UI-kits,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-048f61cf7c9f,Use the actions menu in Figma Design,https://help.figma.com/hc/en-us/articles/23570416033943-Use-the-actions-menu-in-Figma-Design,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-d5f1d0bb1f27,Edit objects on the canvas in bulk,https://help.figma.com/hc/en-us/articles/21635177948567-Edit-objects-on-the-canvas-in-bulk,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-ec41e9f5cabe,Identify matching objects,https://help.figma.com/hc/en-us/articles/21523793229463-Identify-matching-objects,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-4475971079ee,Set prototype device and background settings,https://help.figma.com/hc/en-us/articles/21158597546391-Set-prototype-device-and-background-settings,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-4a1c889d463d,Advanced prototyping examples,https://help.figma.com/hc/en-us/articles/17146044893591-Advanced-prototyping-examples,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-8c5ce414d49e,Use sections in prototyping,https://help.figma.com/hc/en-us/articles/16194160540567-Use-sections-in-prototyping,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-a39385823e8b,Guide to variables in Figma,https://help.figma.com/hc/en-us/articles/15339657135383-Guide-to-variables-in-Figma,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-4139c6d7f339,View prototype connections,https://help.figma.com/hc/en-us/articles/4411431245335-View-prototype-connections,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-f6f1747983b5,Guide to branching,https://help.figma.com/hc/en-us/articles/360063144053-Guide-to-branching,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-f34db301e806,Guide to libraries in Figma,https://help.figma.com/hc/en-us/articles/360041051154-Guide-to-libraries-in-Figma,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-6a882b599488,Guide to fills,https://help.figma.com/hc/en-us/articles/360041003694-Guide-to-fills,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-6194f1ea53ec,Guide to imports in Figma Design,https://help.figma.com/hc/en-us/articles/360040027794-Guide-to-imports-in-Figma-Design,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-22b9fa91796b,"Parent, child, and sibling relationships",https://help.figma.com/hc/en-us/articles/360039959014-Parent-child-and-sibling-relationships,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-4ba75a6cc167,Vector networks,https://help.figma.com/hc/en-us/articles/360040450213-Vector-networks,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-9ba625059331,Guide to text in Figma Design,https://help.figma.com/hc/en-us/articles/360039956434-Guide-to-text-in-Figma-Design,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-5d1d171d5556,Use Figma products with a keyboard,https://help.figma.com/hc/en-us/articles/360040328653-Use-Figma-products-with-a-keyboard,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-c580c167f5dc,Guide to comments in Figma,https://help.figma.com/hc/en-us/articles/360039825314-Guide-to-comments-in-Figma,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-a3a28f4cc41c,Present to collaborators using spotlight,https://help.figma.com/hc/en-us/articles/360040322673-Present-to-collaborators-using-spotlight,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-c9fc8af46f1e,Guide to prototyping in Figma,https://help.figma.com/hc/en-us/articles/360040314193-Guide-to-prototyping-in-Figma,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-38b42420d14f,Styles in Figma Design,https://help.figma.com/hc/en-us/articles/360039238753-Styles-in-Figma-Design,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-2bb19875282f,Migrate a library to using slots,https://help.figma.com/hc/en-us/articles/38607529833751-Migrate-a-library-to-using-slots,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-0dcdf7c0311f,Draw with illustration tools,https://help.figma.com/hc/en-us/articles/31440438150935-Draw-with-illustration-tools,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-e159ab44a3e2,Layers 101: Explore layer types,https://help.figma.com/hc/en-us/articles/26620239826199-Layers-101-Explore-layer-types,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-0ff55dd87d7b,State management for prototypes,https://help.figma.com/hc/en-us/articles/14397859494295-State-management-for-prototypes,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-65d75191f2d5,"Add descriptions to styles, components, and variables",https://help.figma.com/hc/en-us/articles/7938814091287-Add-descriptions-to-styles-components-and-variables,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-082fc8d85c15,Toggle on auto layout in designs,https://help.figma.com/hc/en-us/articles/5731482952599-Toggle-on-auto-layout-in-designs,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-31315c6dc16c,Share a branch,https://help.figma.com/hc/en-us/articles/5665697002263-Share-a-branch,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-b4bb4d9ea45e,Set small and big nudge values,https://help.figma.com/hc/en-us/articles/4404575206295-Set-small-and-big-nudge-values,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-5cdba371a080,Add prototype connections from main components,https://help.figma.com/hc/en-us/articles/4404380377367-Add-prototype-connections-from-main-components,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-40d8d519b415,Use cursor chat in Figma Design,https://help.figma.com/hc/en-us/articles/4403130802199-Use-cursor-chat-in-Figma-Design,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-8643810ee8d5,Add comments to files,https://help.figma.com/hc/en-us/articles/360041068574-Add-comments-to-files,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-f9fadce93122,Update fills using the color picker,https://help.figma.com/hc/en-us/articles/360041003774-Update-fills-using-the-color-picker,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-c267f1ad89b1,Import files to the file browser,https://help.figma.com/hc/en-us/articles/360041003114-Import-files-to-the-file-browser,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-e5f3e69400f6,Use animated GIFs in prototypes,https://help.figma.com/hc/en-us/articles/360041486873-Use-animated-GIFs-in-prototypes,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-75c73346d838,Edit vector layers,https://help.figma.com/hc/en-us/articles/360039957634-Edit-vector-layers,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-ded3ffd93f41,Select layers and objects,https://help.figma.com/hc/en-us/articles/360040449873-Select-layers-and-objects,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-aa463d1bc2c5,Play your prototypes,https://help.figma.com/hc/en-us/articles/360040318013-Play-your-prototypes,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-7708c19d3225,"Create color, text, effect, and layout guide styles",https://help.figma.com/hc/en-us/articles/360038746534-Create-color-text-effect-and-layout-guide-styles,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-449653db2f65,Use gradients as a fill or stroke,https://help.figma.com/hc/en-us/articles/34208860210199-Use-gradients-as-a-fill-or-stroke,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-c6365a7077f6,Create custom shapes with the shape builder tool,https://help.figma.com/hc/en-us/articles/31616004109847-Create-custom-shapes-with-the-shape-builder-tool,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-a217b0a7c644,Create patterns with transforms,https://help.figma.com/hc/en-us/articles/31440427042839-Create-patterns-with-transforms,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-8b8cda321f4b,Use the horizontal and vertical flows in auto layout,https://help.figma.com/hc/en-us/articles/31289464393751-Use-the-horizontal-and-vertical-flows-in-auto-layout,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-1b45acaeff52,Layers 101: Combine layers,https://help.figma.com/hc/en-us/articles/26610806345623-Layers-101-Combine-layers,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-37f757d75f36,Use AI tools in Figma Design,https://help.figma.com/hc/en-us/articles/23870272542231-Use-AI-tools-in-Figma-Design,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-9ff2af90f3bc,Create and manage variables and collections,https://help.figma.com/hc/en-us/articles/15145852043927-Create-and-manage-variables-and-collections,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-07b77666e964,Use videos in prototypes,https://help.figma.com/hc/en-us/articles/8878274530455-Use-videos-in-prototypes,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-01a42bfa6564,Get updates from main files,https://help.figma.com/hc/en-us/articles/5665728006423-Get-updates-from-main-files,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-8f4d199e3fe9,View and manage comments,https://help.figma.com/hc/en-us/articles/360041547593-View-and-manage-comments,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-019458b25ca9,Adjust your zoom and view options,https://help.figma.com/hc/en-us/articles/360041065034-Adjust-your-zoom-and-view-options,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-e2b40c4e15c2,Optimize design files for developer handoff,https://help.figma.com/hc/en-us/articles/360040521453-Optimize-design-files-for-developer-handoff,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-6e7bf6a18be3,Import Sketch files,https://help.figma.com/hc/en-us/articles/360040514273-Import-Sketch-files,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-11d25a96828a,"Adjust alignment, rotation, position, and dimensions",https://help.figma.com/hc/en-us/articles/360039956914-Adjust-alignment-rotation-position-and-dimensions,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-5aa6ba809205,Add a font to Figma,https://help.figma.com/hc/en-us/articles/360039956894-Add-a-font-to-Figma,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-cc83783946aa,Create and manage prototype flows,https://help.figma.com/hc/en-us/articles/360039823894-Create-and-manage-prototype-flows,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-98db10df30ec,View prototypes on a mobile device,https://help.figma.com/hc/en-us/articles/360040321093-View-prototypes-on-a-mobile-device,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-c71f06f5e316,Manage and share styles,https://help.figma.com/hc/en-us/articles/360039820134-Manage-and-share-styles,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-c5578d0aa86c,Publish a library,https://help.figma.com/hc/en-us/articles/360025508373-Publish-a-library,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-44b868888255,Convert strokes to vector paths,https://help.figma.com/hc/en-us/articles/33052305733015-Convert-strokes-to-vector-paths,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-95f9b9732e59,Use patterns as a fill or stroke,https://help.figma.com/hc/en-us/articles/31616030150167-Use-patterns-as-a-fill-or-stroke,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-0d094cd7cd8f,Apply variables to designs,https://help.figma.com/hc/en-us/articles/15343107263511-Apply-variables-to-designs,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-a7888cd97c8f,Accessible prototypes in Figma,https://help.figma.com/hc/en-us/articles/7810391964695-Accessible-prototypes-in-Figma,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-37341cc565e6,View and manage branches,https://help.figma.com/hc/en-us/articles/5668839659415-View-and-manage-branches,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-c46b428ee9ea,Copy and paste objects,https://help.figma.com/hc/en-us/articles/4409078832791-Copy-and-paste-objects,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-3af7181a54fb,Apply and adjust stroke properties,https://help.figma.com/hc/en-us/articles/360049283914-Apply-and-adjust-stroke-properties,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-33d4c5ce3276,Browse and apply fonts,https://help.figma.com/hc/en-us/articles/360041308034-Browse-and-apply-fonts,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-06e68239908c,Move or edit comments,https://help.figma.com/hc/en-us/articles/360041547853-Move-or-edit-comments,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-78087d081392,Change the background color of the canvas,https://help.figma.com/hc/en-us/articles/360041064814-Change-the-background-color-of-the-canvas,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-88e63f7101e5,Frames in Figma Design,https://help.figma.com/hc/en-us/articles/360041539473-Frames-in-Figma-Design,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-c0cef56f4ee3,Prototype triggers,https://help.figma.com/hc/en-us/articles/360040035834-Prototype-triggers,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-0009b647a8f3,Copy assets between design tools,https://help.figma.com/hc/en-us/articles/360040030374-Copy-assets-between-design-tools,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-deec2b666434,Comment on prototypes,https://help.figma.com/hc/en-us/articles/360039824594-Comment-on-prototypes,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-79a119d5f74a,Create overlays in your prototypes,https://help.figma.com/hc/en-us/articles/360039818254-Create-overlays-in-your-prototypes,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-f0b4fcf5889c,Apply styles to layers and objects,https://help.figma.com/hc/en-us/articles/360040316193-Apply-styles-to-layers-and-objects,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-bd84cdedcd89,Review and accept library updates,https://help.figma.com/hc/en-us/articles/360039234193-Review-and-accept-library-updates,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-3df0f270a476,Create components to reuse in designs,https://help.figma.com/hc/en-us/articles/360038663154-Create-components-to-reuse-in-designs,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-9e6325d276bd,Set custom thumbnails for files,https://help.figma.com/hc/en-us/articles/360038511413-Set-custom-thumbnails-for-files,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-2d87133f0dea,"Combine vertical, horizontal, and grid auto layout flows",https://help.figma.com/hc/en-us/articles/31441443713047-Combine-vertical-horizontal-and-grid-auto-layout-flows,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-cd2e913a6f9e,Request a branch review,https://help.figma.com/hc/en-us/articles/5691414603543-Request-a-branch-review,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-92f884d68b68,Swap libraries,https://help.figma.com/hc/en-us/articles/4404856784663-Swap-libraries,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-fa45eaa3e0bc,Sketch on the canvas with the pencil tool,https://help.figma.com/hc/en-us/articles/4402723791511-Sketch-on-the-canvas-with-the-pencil-tool,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-6b0d5b6aee07,Preserve scroll position in prototypes,https://help.figma.com/hc/en-us/articles/360051747774-Preserve-scroll-position-in-prototypes,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-5a5ed24403aa,Convert text to vector paths,https://help.figma.com/hc/en-us/articles/360047239073-Convert-text-to-vector-paths,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-c82600425e46,Manage email notifications for comments on files,https://help.figma.com/hc/en-us/articles/360041547813-Manage-email-notifications-for-comments-on-files,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-5ae0dfeb915d,"Apply blend modes to layers, fills, and effects",https://help.figma.com/hc/en-us/articles/360040667874-Apply-blend-modes-to-layers-fills-and-effects,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-cd0bf84d9a49,Prototype actions,https://help.figma.com/hc/en-us/articles/360040035874-Prototype-actions,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-cbb5a2eea376,Scale layers while maintaining proportions,https://help.figma.com/hc/en-us/articles/360040451453-Scale-layers-while-maintaining-proportions,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-fb85ee38983e,Add guides to the canvas or frames,https://help.figma.com/hc/en-us/articles/360040449713-Add-guides-to-the-canvas-or-frames,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-fee9b67ac081,Create and apply text styles,https://help.figma.com/hc/en-us/articles/360039957034-Create-and-apply-text-styles,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-990e064608b8,Prototype scroll and overflow behavior,https://help.figma.com/hc/en-us/articles/360039818734-Prototype-scroll-and-overflow-behavior,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-4e7eacaeace8,Create and insert component instances,https://help.figma.com/hc/en-us/articles/360039150173-Create-and-insert-component-instances,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-c25582412480,Extend a variable collection,https://help.figma.com/hc/en-us/articles/36346281624471-Extend-a-variable-collection,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-7d6abaa2374f,Offset a vector path,https://help.figma.com/hc/en-us/articles/33792861450263-Offset-a-vector-path,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-164ba48da8ce,Adjust text dimensions and resizing,https://help.figma.com/hc/en-us/articles/27378154668951-Adjust-text-dimensions-and-resizing,body-retrieved-not-reviewed; sections-reviewed-and-applied-in-fixture,2026-09-20,"public Design article body, 2026-09-20",bounded Figma fixture; see evidence
REF-6760cdeb70f1,Export formats and settings for static designs,https://help.figma.com/hc/en-us/articles/13402894554519-Export-formats-and-settings-for-static-designs,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-f337a41b192e,Organize your canvas with sections,https://help.figma.com/hc/en-us/articles/9771500257687-Organize-your-canvas-with-sections,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-d1fb7566b54f,View layer outlines in Figma Design,https://help.figma.com/hc/en-us/articles/5724448965527-View-layer-outlines-in-Figma-Design,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-e1363d1044e8,Review branch changes,https://help.figma.com/hc/en-us/articles/5693123873687-Review-branch-changes,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-18bce2bbf2ae,Move published components,https://help.figma.com/hc/en-us/articles/4404848314647-Move-published-components,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-111bfdb711be,Create interactive components with variants,https://help.figma.com/hc/en-us/articles/360061175334-Create-interactive-components-with-variants,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-879929d886f6,Prototype animations,https://help.figma.com/hc/en-us/articles/360040522373-Prototype-animations,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-82f161a2b6ae,Add images and videos to designs,https://help.figma.com/hc/en-us/articles/360040028034-Add-images-and-videos-to-designs,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-0422dd7151f1,Shape tools,https://help.figma.com/hc/en-us/articles/360040450133-Shape-tools,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-a1cd6b5114bf,Explore the navigation bar and left sidebar,https://help.figma.com/hc/en-us/articles/360039831974-Explore-the-navigation-bar-and-left-sidebar,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-0af50a470866,Detach an instance from the component,https://help.figma.com/hc/en-us/articles/360038665754-Detach-an-instance-from-the-component,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-53b8282ccb30,"The difference between slots, instance swaps, and variants",https://help.figma.com/hc/en-us/articles/38741465279895-The-difference-between-slots-instance-swaps-and-variants,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-f71e65acabff,Simplify a vector path,https://help.figma.com/hc/en-us/articles/33792593975575-Simplify-a-vector-path,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-648ffde130c9,The difference between variables and styles,https://help.figma.com/hc/en-us/articles/15871097384471-The-difference-between-variables-and-styles,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-a31acd01c481,Variable modes in prototypes,https://help.figma.com/hc/en-us/articles/15253268379799-Variable-modes-in-prototypes,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-92a4e5a18506,Find and replace in Figma,https://help.figma.com/hc/en-us/articles/9141292269847-Find-and-replace-in-Figma,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-3ceee695abba,Merge branch into main file,https://help.figma.com/hc/en-us/articles/5691189138839-Merge-branch-into-main-file,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-cd0259180520,Add or remove a library from a design file,https://help.figma.com/hc/en-us/articles/1500008731201-Add-or-remove-a-library-from-a-design-file,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
